sequence	cell_diameter	cell_length	doubling_h	growth_tmp	optimum_tmp	optimum_ph	genome_size	gc_content	coding_genes	rRNA16S_genes	tRNA_genes	gram_stain	sporulation	motility	range_salinity	facultative_respiration	anaerobic_respiration	aerobic_respiration	mesophilic_range_tmp	thermophilic_range_tmp	psychrophilic_range_tmp	bacillus_cell_shape	coccus_cell_shape	filament_cell_shape	coccobacillus_cell_shape	vibrio_cell_shape	spiral_cell_shape	cell_diameter_nsti	cell_length_nsti	doubling_h_nsti	growth_tmp_nsti	optimum_tmp_nsti	optimum_ph_nsti	genome_size_nsti	gc_content_nsti	coding_genes_nsti	rRNA16S_genes_nsti	tRNA_genes_nsti	gram_stain_nsti	sporulation_nsti	motility_nsti	range_salinity_nsti	facultative_respiration_nsti	anaerobic_respiration_nsti	aerobic_respiration_nsti	mesophilic_range_tmp_nsti	thermophilic_range_tmp_nsti	psychrophilic_range_tmp_nsti	bacillus_cell_shape_nsti	coccus_cell_shape_nsti	filament_cell_shape_nsti	coccobacillus_cell_shape_nsti	vibrio_cell_shape_nsti	spiral_cell_shape_nsti
5df0c4b08c7f68ae630c35c67633c1c6	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587286	0.587286	1.300286	0.218639	0.218639	0.587286	0.218639	0.218639	0.218639	0.218639	0.218639	0.238739	0.587286	0.580886	0.958486	0.218639	0.218639	0.218639	0.238739	0.238739	0.238739	0.238739	0.238739	0.238739	0.238739	0.238739	0.238739
771ac4e6a2bab66dd9ffd9725a42c39c	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587286	0.587286	1.300286	0.218639	0.218639	0.587286	0.218639	0.218639	0.218639	0.218639	0.218639	0.238739	0.587286	0.580886	0.958486	0.218639	0.218639	0.218639	0.238739	0.238739	0.238739	0.238739	0.238739	0.238739	0.238739	0.238739	0.238739
cd4590c6b517a8bedff7f379bf8d2169	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587327	0.587327	1.300327	0.218668	0.218668	0.587327	0.218668	0.218668	0.218668	0.218668	0.218668	0.238768	0.587327	0.580927	0.958527	0.218668	0.218668	0.218668	0.238768	0.238768	0.238768	0.238768	0.238768	0.238768	0.238768	0.238768	0.238768
b823d0626d9ffd0b036d804bf90f0af2	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587327	0.587327	1.300327	0.218668	0.218668	0.587327	0.218668	0.218668	0.218668	0.218668	0.218668	0.238768	0.587327	0.580927	0.958527	0.218668	0.218668	0.218668	0.238768	0.238768	0.238768	0.238768	0.238768	0.238768	0.238768	0.238768	0.238768
f66c552fa5a272f77151f0b973b88c3d	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587327	0.587327	1.300327	0.218668	0.218668	0.587327	0.218668	0.218668	0.218668	0.218668	0.218668	0.238768	0.587327	0.580927	0.958527	0.218668	0.218668	0.218668	0.238768	0.238768	0.238768	0.238768	0.238768	0.238768	0.238768	0.238768	0.238768
6c8e2ff30dcb5abac64a7d0e45d5f1e0	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587338	0.587338	1.300338	0.218673	0.218673	0.587338	0.218673	0.218673	0.218673	0.218673	0.218673	0.238773	0.587338	0.580938	0.958538	0.218673	0.218673	0.218673	0.238773	0.238773	0.238773	0.238773	0.238773	0.238773	0.238773	0.238773	0.238773
8cd8c382eb3fb24e1ea534cd6feaa23d	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587336	0.587336	1.300336	0.218651	0.218651	0.587336	0.218651	0.218651	0.218651	0.218651	0.218651	0.238751	0.587336	0.580936	0.958536	0.218651	0.218651	0.218651	0.238751	0.238751	0.238751	0.238751	0.238751	0.238751	0.238751	0.238751	0.238751
dbe6cd5e6353a9a090872ed8662a4394	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587336	0.587336	1.300336	0.218651	0.218651	0.587336	0.218651	0.218651	0.218651	0.218651	0.218651	0.238751	0.587336	0.580936	0.958536	0.218651	0.218651	0.218651	0.238751	0.238751	0.238751	0.238751	0.238751	0.238751	0.238751	0.238751	0.238751
edc692490386c42dfd974550f553f956	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587377	0.587377	1.300377	0.21868	0.21868	0.587377	0.21868	0.21868	0.21868	0.21868	0.21868	0.23878	0.587377	0.580977	0.958577	0.21868	0.21868	0.21868	0.23878	0.23878	0.23878	0.23878	0.23878	0.23878	0.23878	0.23878	0.23878
d61777128bd5b56941ec95e6eff9a8b3	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587388	0.587388	1.300388	0.218685	0.218685	0.587388	0.218685	0.218685	0.218685	0.218685	0.218685	0.238785	0.587388	0.580988	0.958588	0.218685	0.218685	0.218685	0.238785	0.238785	0.238785	0.238785	0.238785	0.238785	0.238785	0.238785	0.238785
81edf6c2f4b11d8ae200b3deb852f7e2	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587418	0.587418	1.300418	0.218685	0.218685	0.587418	0.218685	0.218685	0.218685	0.218685	0.218685	0.238785	0.587418	0.581018	0.958618	0.218685	0.218685	0.218685	0.238785	0.238785	0.238785	0.238785	0.238785	0.238785	0.238785	0.238785	0.238785
1db57239531722d33a157a5b3bb02a0c	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587468	0.587468	1.300468	0.218697	0.218697	0.587468	0.218697	0.218697	0.218697	0.218697	0.218697	0.238797	0.587468	0.581068	0.958668	0.218697	0.218697	0.218697	0.238797	0.238797	0.238797	0.238797	0.238797	0.238797	0.238797	0.238797	0.238797
c2d5c07eff98ca0ddfe2544872bc8ba6	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587545	0.587545	1.300545	0.218752	0.218752	0.587545	0.218752	0.218752	0.218752	0.218752	0.218752	0.238852	0.587545	0.581145	0.958745	0.218752	0.218752	0.218752	0.238852	0.238852	0.238852	0.238852	0.238852	0.238852	0.238852	0.238852	0.238852
ec450c41a94dd344b6f762b6e2d68ec1	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587545	0.587545	1.300545	0.218752	0.218752	0.587545	0.218752	0.218752	0.218752	0.218752	0.218752	0.238852	0.587545	0.581145	0.958745	0.218752	0.218752	0.218752	0.238852	0.238852	0.238852	0.238852	0.238852	0.238852	0.238852	0.238852	0.238852
1410e9f62676d61e97f6e05719c0b6a7	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587588	0.587588	1.300588	0.218785	0.218785	0.587588	0.218785	0.218785	0.218785	0.218785	0.218785	0.238885	0.587588	0.581188	0.958788	0.218785	0.218785	0.218785	0.238885	0.238885	0.238885	0.238885	0.238885	0.238885	0.238885	0.238885	0.238885
ecdfff8557007ea9d7e060f769b61a1f	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587595	0.587595	1.300595	0.218764	0.218764	0.587595	0.218764	0.218764	0.218764	0.218764	0.218764	0.238864	0.587595	0.581195	0.958795	0.218764	0.218764	0.218764	0.238864	0.238864	0.238864	0.238864	0.238864	0.238864	0.238864	0.238864	0.238864
cd4d7d197b58d0bd001c6b653770a53c	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587709	0.587709	1.300709	0.218826	0.218826	0.587709	0.218826	0.218826	0.218826	0.218826	0.218826	0.238926	0.587709	0.581309	0.958909	0.218826	0.218826	0.218826	0.238926	0.238926	0.238926	0.238926	0.238926	0.238926	0.238926	0.238926	0.238926
58e7e74b639b792fd577e59e05f73a96	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.587721	0.587721	1.300721	0.218832	0.218832	0.587721	0.218832	0.218832	0.218832	0.218832	0.218832	0.238932	0.587721	0.581321	0.958920999999999	0.218832	0.218832	0.218832	0.238932	0.238932	0.238932	0.238932	0.238932	0.238932	0.238932	0.238932	0.238932
55c2de09e560f40ab27ac735a354b30f	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.59424	0.59424	1.30724	0.223261	0.223261	0.59424	0.223261	0.223261	0.223261	0.223261	0.223261	0.243361	0.59424	0.58784	0.965439999999999	0.223261	0.223261	0.223261	0.243361	0.243361	0.243361	0.243361	0.243361	0.243361	0.243361	0.243361	0.243361
b1b858d8469b243f561765eabff8adcd	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.594286	0.594286	1.307286	0.223295	0.223295	0.594286	0.223295	0.223295	0.223295	0.223295	0.223295	0.243395	0.594286	0.587886	0.965485999999999	0.223295	0.223295	0.223295	0.243395	0.243395	0.243395	0.243395	0.243395	0.243395	0.243395	0.243395	0.243395
bd3912563c36173eb075b20054a468fa	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.59429	0.59429	1.30729	0.223273	0.223273	0.59429	0.223273	0.223273	0.223273	0.223273	0.223273	0.243373	0.59429	0.58789	0.965489999999999	0.223273	0.223273	0.223273	0.243373	0.243373	0.243373	0.243373	0.243373	0.243373	0.243373	0.243373	0.243373
287790991b974427c0d26077b5c4b734	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.594315	0.594315	1.307315	0.223294	0.223294	0.594315	0.223294	0.223294	0.223294	0.223294	0.223294	0.243394	0.594315	0.587915	0.965514999999999	0.223294	0.223294	0.223294	0.243394	0.243394	0.243394	0.243394	0.243394	0.243394	0.243394	0.243394	0.243394
1f68867b2167392d8ee019333e694f1b	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.594315	0.594315	1.307315	0.223294	0.223294	0.594315	0.223294	0.223294	0.223294	0.223294	0.223294	0.243394	0.594315	0.587915	0.965514999999999	0.223294	0.223294	0.223294	0.243394	0.243394	0.243394	0.243394	0.243394	0.243394	0.243394	0.243394	0.243394
b340a0eddedf96b4202880e9c469a021	-0.3584	0.5582	0.5464	28.15	29.45	7.207	4.943e+06	42.18	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.594447	0.594447	1.307447	0.223344	0.223344	0.594447	0.223344	0.223344	0.223344	0.223344	0.223344	0.243444	0.594447	0.588047	0.965646999999999	0.223344	0.223344	0.223344	0.243444	0.243444	0.243444	0.243444	0.243444	0.243444	0.243444	0.243444	0.243444
9b3774ce0d0085a7729a7d3d231162e8	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
b23540df3719824ccdec8465e70e6df1	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
b00bbac365213a933409f1415c830449	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
aa52e7f49f3482bce81cf9eeee72188f	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
a8e30adc09be652e7034d22bdc68b897	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
a68e0b0d752ae8fe3db66197156acafd	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
a2c6b1b7f26e5f9c44ae0a7cf976f9dd	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
9e61035497aa76f6e44bd861f3fc4554	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
9e171fa285d661fed199e484f271bf75	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
9ddfb63b554e59e6fd0626f561b4fdbf	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
b662a15a3d949873c26384da60a87f21	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
9607d8c913f220f2c149b789dbaabb25	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
94d341783d8ce0521e33c0f638943bd2	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
946a8cf43096800aa64abde4ad51c330	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
934ca29a3249a46adfab10773b4fce1a	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
91ee40b247fd669bd97326aba5777ad5	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
8ef986d8f9f18f90018727bbf021b761	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
8dd564e16d68c2c8b11f789018a9ad6d	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
89d425fe24199785cef549995209e163	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
84651c6a3c832aba1702669f6d9cc9ad	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
dbedc184549b057bcb19c5f4c860b9b1	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
ff8d3bb2e2ea39e4b38b89201e3da595	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
feba402f9a96b1b483515d47c8e51304	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
fb3b2a81070db74518252293bc0cb1e0	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
edd9eca31b65c96a4353485160ee046c	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
ecddf23d1872d364bacefa7fb310a154	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
ea1d7793afd72834dac68c39fa56f52b	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
e3c301af096bff1c35245755707b2a22	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
dc569aa14e8396c1e06f177ec6c26225	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
dc0f91de6c6fa775b1a826a2270a1d9b	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
811c1b07bba973e1dd7d10eb029af403	-0.3624	0.8623	0.5464	26.99	28.79	7.215	4.809e+06	41.28	 3626	3.124	48.97	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.247611	0.247611	1.254311	0.247611	0.247611	0.247611	0.247611	0.536012	0.536012	0.536012	0.536012	0.247611	0.247611	0.247611	0.912511	0.247611	0.247611	0.247611	0.556112	0.556112	0.556112	0.247611	0.247611	0.247611	0.247611	0.247611	0.247611
